Timestamp,horizon 1,horizon 2,horizon 3,horizon 4,horizon 5,horizon 6,horizon 7,horizon 8,horizon 9,horizon 10,horizon 11,horizon 12,horizon 13,horizon 14,horizon 15,horizon 16,horizon 17,horizon 18,horizon 19,horizon 20,horizon 21,horizon 22,horizon 23,horizon 24
2023-05-23 04:00:00,0.044394021057941976,0.04431544762758849,0.044273498671579564,0.04423737187770048,0.04419837545634768,0.04415317296013406,0.04410086500014132,0.043701531681480166,0.0436390435851646,0.04356958984584336,0.04349630118518318,0.04342141088501244,0.043346420792994944,0.04327203022232787,0.04319810624188253,0.04312396219142405,0.04304901097566051,0.04297343192731801,0.04289809559834543,0.04282452582799557,0.042754401216917745,0.04268931161656635,0.04263000049445176,0.04257692581293811
2023-05-23 05:00:00,0.047331252372986146,0.04725533971957396,0.04721372502030284,0.047175753084530134,0.04713325514301077,0.04708327963471186,0.04702524758516691,0.04661435895173491,0.04654461196077805,0.04646768079409686,0.04638664033883572,0.046303788838460036,0.04622078274778571,0.04613857437643152,0.046057358678132196,0.045976779119832265,0.0458965009757278,0.04581682248277546,0.045738473723855956,0.04566272407338622,0.0455909401089761,0.04552437930540765,0.0454635422590601,0.04540874615874983
2023-05-23 06:00:00,0.04951373924626964,0.049441450819771054,0.04940145784465867,0.04936300849275307,0.04931833578873951,0.049264789320845576,0.04920208227725927,0.04878083234698997,0.04870453216632187,0.04862075541699508,0.04853252552088609,0.04844220842628946,0.04835162334494911,0.048261994732534466,0.04817388230639516,0.04808731774677186,0.048002295327701616,0.04791931534133524,0.04783902051622512,0.04776245015138464,0.04769065024258971,0.04762450938505392,0.04756419502682283,0.047509774734437654
2023-05-23 07:00:00,0.049954751257204354,0.04988508673893797,0.0498467221046522,0.0498087527740327,0.049763660665757325,0.04970894697592932,0.04964448144010651,0.049221631998925076,0.049142557583603766,0.04905589394527528,0.0489646110583796,0.0488710730543372,0.04877715983030757,0.04868423288202543,0.04859305824923592,0.048503905696374826,0.0484169948631751,0.04833299768662727,0.04825255720899457,0.04817662480758683,0.04810608914283783,0.04804162478268883,0.04798314169703771,0.047930469262299324
2023-05-23 08:00:00,0.05158415127669827,0.05151530153998381,0.05147686882927437,0.05143791546009982,0.051391155776477196,0.05133417100189469,0.0512669135574423,0.05083771336324074,0.05075467597909224,0.05066389665969913,0.05056831056599634,0.050470310103249275,0.050371855781156535,0.050274444311871565,0.0501790220321541,0.050086052331862384,0.049995927876118805,0.04990944489155966,0.049827209732014356,0.049750066028720986,0.04967875858180765,0.04961380145719722,0.04955493706206322,0.049501862607713235
2023-05-23 09:00:00,0.05393493359614991,0.05386754063757808,0.05382898310495905,0.05378845188460156,0.053739147810492806,0.05367884629034179,0.05360763993380309,0.053170306996660935,0.05308195636309312,0.05298568553899555,0.052884401362150564,0.052780548221399666,0.0526762024060789,0.05257304003948109,0.05247223378021702,0.052374475489487274,0.0522803430186898,0.052190741161348496,0.0521061821748985,0.05202733271315393,0.05195472657998154,0.051888662978723445,0.051828696191038956,0.05177440022562631
2023-05-23 10:00:00,0.05496484798514931,0.05489326180587021,0.054851289948845035,0.05480833294347612,0.05475744511105331,0.05469619832480467,0.05462449862711746,0.05418697518435586,0.05409840450218649,0.05400201046154398,0.053900673105677324,0.05379679274035476,0.053692383653596,0.05358902990858474,0.053487784570176625,0.05338921485773476,0.05329380278971937,0.05320241640828464,0.05311559117723748,0.05303406810733997,0.05295851076062602,0.05288938493951632,0.05282640713319571,0.052769291160320565
2023-05-23 11:00:00,0.05678523816376013,0.056712360300284675,0.05666849261960967,0.05662332712091847,0.05657010165081562,0.056506429487112625,0.05643222987071461,0.05599128753358212,0.05589977856513589,0.055800431301436734,0.05569608869257274,0.05558914570847329,0.05548163388883183,0.05537517494797241,0.0552708747052773,0.055169355491883405,0.05507114619320868,0.05497714700602016,0.05488785220010044,0.05480394319760249,0.05472603078500132,0.05465454206005445,0.05458919123735769,0.05452971937002116
2023-05-23 12:00:00,0.058504392782873595,0.05843049722081872,0.05838500724485609,0.05833789669427374,0.058282499937931796,0.05821647408626359,0.058139780318330864,0.05769551076130608,0.05760101429048607,0.05749866169974856,0.0573912457496676,0.05728114683840128,0.05717040727529169,0.05706068891134591,0.056953166238813455,0.0568485452020675,0.056747435961296944,0.056650801549682286,0.056559113239074525,0.05647299692888395,0.05639299848617307,0.05631947994846466,0.0562521305403668,0.05619069546600099
2023-05-23 13:00:00,0.06009735976378996,0.060020284486872556,0.05997167360351016,0.05992191330302969,0.05986423401424753,0.05979621878710146,0.059717771408455037,0.0592720491353751,0.059175857766435504,0.05907190564082937,0.05896292906491696,0.05885126171590713,0.05873889664235029,0.05862744312452907,0.05851802545972238,0.05841131002396265,0.05830788525859752,0.058208714478258164,0.058114272056361,0.058025198991486504,0.05794208053607003,0.05786533884058648,0.05779477168284385,0.05773024158371242
2023-05-23 14:00:00,0.06162289966291221,0.061545785812302106,0.06149623055213832,0.06144497189522994,0.06138531637472269,0.06131496349075739,0.06123393755250604,0.060785907325157894,0.06068666286508377,0.060579649601288754,0.06046753999744995,0.060352645675544034,0.06023696742594624,0.06012216489704514,0.060009458275746136,0.059899636293570147,0.05979340531987099,0.059691811293642975,0.0595953095978457,0.059504471264892986,0.05941978014996446,0.05934153973469275,0.05926949074665543,0.059203476964706424
2023-05-23 15:00:00,0.0630874032057381,0.06300944907885979,0.06295838987597643,0.06290539445488186,0.06284374706380369,0.0627712164191845,0.06268791246626358,0.06223830298712375,0.062136513460256476,0.06202699757236194,0.06191235722532884,0.06179486800092714,0.06167651352566625,0.06155896662919642,0.061443497413549916,0.06133097088844394,0.0612221732483655,0.061118208958518216,0.06101952555575039,0.06092665036569854,0.06084000366098362,0.06075981584938188,0.060685823430455796,0.060617897408035526
2023-05-23 16:00:00,0.06444313526051937,0.06436287953072721,0.06430921155735016,0.06425388533030016,0.06419009201522415,0.06411561276994415,0.06403057557179964,0.06358130776820159,0.06347802090081403,0.06336715197261669,0.06325123277752917,0.06313248228082176,0.06301282428862524,0.06289387419483072,0.06277685566519188,0.06266260305713817,0.06255188412692696,0.06244579076170947,0.062344766166783264,0.062249337636574864,0.062159937715284455,0.0620768218818854,0.06199983282128646,0.061928967813469335
2023-05-23 17:00:00,0.06548388117154419,0.06540146857392573,0.06534543782279696,0.06528809854899117,0.06522248556652974,0.06514639443400265,0.06505998163201628,0.06461166793977821,0.06450738607623366,0.06439567624053874,0.06427900526147777,0.06415953429053575,0.06403911987330117,0.06391930809202262,0.0638012617822212,0.063685770376398,0.06357357038776697,0.06346573043325772,0.06336269726533666,0.06326501123766791,0.06317312887280749,0.06308733920583502,0.06300760296678361,0.06293405210665291
2023-05-23 18:00:00,0.06777087542182202,0.06769220854521574,0.06763707352537762,0.06757850824806513,0.06751012161846913,0.06743015910923597,0.06733913110513179,0.06688765789210399,0.06677767511656327,0.06666017006825266,0.06653753557461387,0.06641195956724781,0.06628539700919814,0.06615958450294068,0.06603595918738635,0.06591560822768705,0.06579950550535701,0.06568882475868715,0.06558388199007921,0.06548496690700559,0.06539221262224723,0.06530555992505932,0.0652247695334173,0.06514988634720675
2023-05-23 19:00:00,0.0677892580908585,0.06770800638454653,0.06765092117454453,0.06759130899835583,0.06752233450480236,0.06744214346612565,0.06735122692224696,0.06690188694381459,0.06679268639103067,0.06667613806776984,0.06655458210855789,0.06643013071267302,0.06630463452366288,0.06617970833882414,0.0660566687544709,0.06593650755657507,0.06582014312336779,0.06570873744027476,0.0656026774046465,0.06550235164042408,0.06540800002949132,0.0653196626236496,0.0652372366639226,0.06516088311760733
2023-05-23 20:00:00,0.06659881435891715,0.06650874007277374,0.06644587779655751,0.06638384160153246,0.06631487250843571,0.0662366252542175,0.06614921638723441,0.06570975767171595,0.06560656760303202,0.06549655305843335,0.06538201800226984,0.0652648986324811,0.06514675089660966,0.0650287672118453,0.06491174697426838,0.06479616742806857,0.06468254638462398,0.06457184655754093,0.06446464064894479,0.06436169143718137,0.06426373025896669,0.06417133311649087,0.06408489669258148,0.06400495952469126
2023-05-23 21:00:00,0.06242041922214149,0.062318648056942094,0.06224970921971957,0.062186881823559595,0.06212112951685597,0.06204925454611704,0.06197069411659174,0.06155285401843676,0.061462543330845935,0.06136619547154512,0.06126615248269422,0.06116409611167666,0.06106112376383341,0.06095774524520252,0.06085390190566091,0.06074920857567773,0.06064352570870776,0.0605375262745956,0.06043215316166003,0.0603288559143205,0.060229219491957836,0.060134711784225144,0.06004636934669753,0.059965109857412206
2023-05-23 22:00:00,0.06316261645507264,0.06305436279316425,0.06297977124912645,0.0629130011981832,0.06284490614424064,0.06277211736432173,0.06269385110695444,0.06228635235569195,0.06219803951582229,0.062104169029297246,0.06200702190956886,0.06190814173925688,0.061808422339105,0.06170809052376514,0.06160673776017221,0.06150361731072573,0.06139828542340138,0.061291228370347436,0.06118343938477978,0.06107654884159465,0.06097242260003833,0.06087286960844582,0.06077928592673459,0.06069290262388259
2023-05-23 23:00:00,0.0668635183925914,0.06675511142155618,0.06667749163558782,0.06660629977121679,0.06653293151448855,0.06645440913747551,0.06637019988485347,0.0659631350428519,0.0658683922973535,0.06576816345878589,0.06566458700562969,0.06555916477740598,0.06545280984575678,0.0653458414336032,0.06523800900256266,0.06512874113695966,0.0650177199935676,0.0649054573010738,0.06479280334046289,0.06468117973598853,0.06457223138429516,0.06446756347210503,0.06436859442310919,0.06427669368185285
2023-05-24 00:00:00,0.07735492156495223,0.07724661249868547,0.07716005427517314,0.07707550541959435,0.07698662559226858,0.07689173852469279,0.07679102580909339,0.07637709740302215,0.07626519911599726,0.07614834467404505,0.07602834999251872,0.0759066514950837,0.0757842248926629,0.07566159164410569,0.07553881352318428,0.07541561808909836,0.07529180647095238,0.07516771315535953,0.07504360063008426,0.07492015498281628,0.07479831826007521,0.07467914260692488,0.07456418896299358,0.07445535413896968
2023-05-24 01:00:00,0.08021681866409977,0.0801045974981127,0.0800125221656035,0.07992253411067994,0.07982870906156725,0.0797294892250005,0.07962504213696583,0.07922384776573216,0.07910862980203674,0.07898880233453355,0.07886600720856361,0.07874153445284052,0.07861623584627235,0.07849053407727498,0.0783644218104418,0.07823758556534322,0.07810980489855077,0.07798140229647695,0.0778526086390467,0.07772408710467736,0.07759678655485377,0.07747179426341028,0.0773508228675303,0.07723596192051022
2023-05-24 02:00:00,0.08337758245007275,0.08326115700348866,0.08316296399815182,0.08306692507839107,0.08296767683670908,0.08286378338212377,0.08275536567118619,0.08237260923290961,0.08225382837104649,0.082130802930389,0.08200497768394029,0.08187746611092046,0.08174897243981252,0.08161980456936963,0.08148987875697286,0.08135884388289855,0.08122647498084776,0.08109311284094642,0.08095897526460957,0.08082472195926443,0.08069132691604883,0.0805599249533312,0.08043238587805912,0.08031099186768242
2023-05-24 03:00:00,0.0918562420888019,0.09174507714181024,0.09164272792964218,0.09153760822347533,0.09142686402242484,0.09131019195396824,0.09118825186814827,0.09082993571423248,0.09069520391505445,0.09055623285035225,0.09041407599258199,0.0902697538041233,0.09012411281138544,0.08997786237498558,0.08983154371061698,0.08968549532844926,0.08954003306611995,0.08939571218188413,0.0892523262800903,0.08910984591433796,0.08896846446735965,0.08882856080051975,0.08869176333060794,0.08856044351366286
2023-05-24 04:00:00,0.09372225184105867,0.09359670978870085,0.0934817863775817,0.09336800723917135,0.09325221552752765,0.09313351179001914,0.09301193965644132,0.09268946357726587,0.09255760528488688,0.09242238183854942,0.0922845996406207,0.09214487676643156,0.09200357532084545,0.09186082774362546,0.09171654808320293,0.0915705156455823,0.09142269386818089,0.09127358794420949,0.09112329048460881,0.09097227299244333,0.09082136451056828,0.09067161565025,0.09052522129417293,0.09038496062019245
2023-05-24 05:00:00,0.10071940535957935,0.1005881911118994,0.10046193110135977,0.10033612615396775,0.10020925832021492,0.10008080121022012,0.09995070024315415,0.09967895867158122,0.0995386001680997,0.09939544198265883,0.09924982570155932,0.0991020078255302,0.0989521057617185,0.0988001347374385,0.09864602505974215,0.09848967575381067,0.09833121406185846,0.09817128606371767,0.09800990785671845,0.09784742277425691,0.09768455382199673,0.09752228100095744,0.09736303660962083,0.09720995888164494
2023-05-24 06:00:00,0.11495019879064054,0.11482653193186115,0.11469062050375461,0.11454773680018161,0.11440114717376487,0.11425214649700889,0.11410128245349264,0.11391322145488064,0.11374863959135863,0.11358149924035385,0.11341128633492342,0.11323788493577344,0.11306146766339548,0.11288257741857004,0.11270210093073788,0.11252107368136009,0.11234057925203011,0.11216171817755854,0.11198388231137657,0.11180634925485369,0.1116286250178534,0.11145050119957046,0.11127414809432812,0.11110297904698961
2023-05-24 07:00:00,0.12037676514920334,0.12020966882839612,0.12003475562293489,0.11986483757362278,0.11970245614626236,0.11954731964521027,0.11939814842280497,0.11931545059664711,0.11916130577180159,0.11900774702469274,0.11885343583333366,0.11869708904327167,0.11853745960552006,0.1183733395985487,0.11820363157763711,0.11802748400651247,0.11784456858229811,0.11765534397821491,0.11745978160926165,0.11725839588969968,0.11705244640373944,0.116843744816986,0.1166364169322542,0.11643546571759217
2023-05-24 08:00:00,0.1293833186240514,0.12920049702027725,0.1290031827851943,0.1288131657305291,0.12863482064438475,0.12846788195241296,0.12831043112714388,0.12834908847813523,0.12818876554199582,0.12803036846395935,0.12787170899743008,0.1277106718612428,0.12754527868716903,0.12737371495888858,0.12719445991457534,0.1270064768221346,0.12680949102329575,0.12660419611306797,0.12639077711520277,0.12617001008686862,0.12594347853876717,0.12571333584563896,0.1254844223452577,0.1252624903549405
2023-05-24 09:00:00,0.14455034854443982,0.14435395422607197,0.14412740468298885,0.14390768518646369,0.14370326229464317,0.14351488008219604,0.14334029104975035,0.14355301352583302,0.14337744564185037,0.14320599900181788,0.1430349655192722,0.1428610257680048,0.14268131898382694,0.14249351549254918,0.14229599361944612,0.14208796314667366,0.14186953169500943,0.14164166826729946,0.14140441869501527,0.14115825426298167,0.14090446347043986,0.1406449641045194,0.14038532106214388,0.14013233386438956
2023-05-24 10:00:00,0.16369767838031038,0.16348314724194332,0.16321663205990045,0.16295651320706167,0.16271707864169271,0.16250065711762293,0.1623046043402886,0.16276124199887348,0.16256836737284192,0.16238318947357488,0.16219983523543113,0.16201327649570607,0.1618193711200245,0.16161498092000726,0.1613982022018331,0.16116839278521145,0.16092593220503087,0.16067185853305724,0.16040589218421297,0.1601279966259527,0.1598390146595714,0.1595405564773803,0.15923929072327905,0.15894359732242766
2023-05-24 11:00:00,0.18216478581638104,0.18193477755933937,0.1816296097866446,0.1813300436564741,0.18105618132776388,0.18081208488393924,0.18059484376721238,0.18131665237155573,0.18110667766850985,0.18090808582976248,0.18071266967537186,0.18051357132310417,0.1803052953659706,0.18008390715355285,0.17984733834430355,0.17959529804311392,0.17932866100895334,0.17904869882431332,0.1787548862673283,0.17844666025367348,0.17812428981577,0.17778886149429887,0.17744800218380433,0.1771115514460005
2023-05-24 12:00:00,0.20978471066227258,0.20957418571868056,0.20924015063300203,0.20889660046693864,0.20857651033687222,0.20828914424277498,0.20803292313055077,0.20912642520129412,0.20887658132490203,0.20864179109115277,0.20841048296274317,0.2081737603162866,0.2079252540259273,0.20766148767089426,0.2073821557302771,0.20708943383405298,0.20678627636322972,0.20647463056458243,0.20615254670551744,0.2058168952272516,0.2054648850322702,0.20509450744675406,0.20471319185228107,0.20433198128567406
2023-05-24 13:00:00,0.2211951081913223,0.22096095703822843,0.22059058032817783,0.220215379869295,0.21987044984553622,0.21956545959194643,0.21929820717289783,0.22062268794284012,0.2203676278974999,0.22013117993976006,0.21989976028021518,0.2196626633299242,0.21941194105727457,0.21914287557206158,0.21885441221711746,0.21854853259091125,0.21822838933523164,0.2178962584816233,0.21755063191539836,0.2171887470853843,0.21680812086668866,0.2164069605237554,0.21599381158672928,0.2155809495899487
2023-05-24 14:00:00,0.2319203020827842,0.231668414410947,0.23126624769746812,0.23086224508938363,0.23049395241337634,0.23017183525304608,0.2298933357160549,0.2314385970732066,0.23117775903835608,0.2309387574632292,0.23070609568253103,0.23046743550635584,0.23021345404790317,0.22993841657955139,0.22964073544302466,0.22932234885867048,0.2289866274585951,0.2286360333103621,0.2282692914706554,0.22788375794205812,0.22747699798319593,0.22704720056984568,0.22660396890267206,0.22616085505054523
2023-05-24 15:00:00,0.24567686544705486,0.2454246388562318,0.2449973613065286,0.24456440972677343,0.24416895621927126,0.24382394908785654,0.2435272832149617,0.2453226297356978,0.24504732209331487,0.24479696326886302,0.24455384092430432,0.2443040401309861,0.24403718921762146,0.2437471495589993,0.24343263258201503,0.24309636091000902,0.24274243622668606,0.24237346682319558,0.2419877515082549,0.2415817744424797,0.2411520134534909,0.24069552084864926,0.24022252059675037,0.23974783221252877
2023-05-24 16:00:00,0.25438090018025356,0.2541186490158608,0.2536670372869478,0.25321056587915586,0.25279494788471835,0.25243444315196706,0.25212704313417006,0.25410035057638924,0.2538197690830814,0.2535669745725383,0.25332261952609797,0.2530715103318469,0.2528022355591196,0.252507930626454,0.2521869717868075,0.2518420784549253,0.2514773972760618,0.25109534028517655,0.2506940910714318,0.25026990334426913,0.24981898863627505,0.24933814497097484,0.24883860737399136,0.24833655164830082
2023-05-24 17:00:00,0.0,0.005046343097188663,0.004992403015123516,0.004947073384499048,0.0049106477832109256,0.004882575330627056,0.0048628263905375006,0.004853460889563105,0.004843813044034333,0.004846263884738563,0.004857883650144925,0.004876128388946662,0.0048984085704645445,0.004921947032472757,0.004943904291554125,0.004961677443110665,0.004972999307453345,0.0049760859149847085,0.004972334727932838,0.004963386479257837,0.004950959789630942,0.00493669519660559,0.004919324527400437,0.0048965840828479375
2023-05-24 18:00:00,0.0,0.0,0.005103751147623638,0.005057592860747076,0.005020686741873914,0.0049923733522120985,0.0049725802332621985,0.004962915711386746,0.004953534941371066,0.004956367180339952,0.004968431808256102,0.0049871146358219905,0.005009744788795759,0.005033461581403204,0.00505535294360003,0.005072770754546691,0.005083440378526399,0.0050856111778356606,0.0050807802649935445,0.005070699681385783,0.005057193590289823,0.005041986020716105,0.005023843637489267,0.005000495452583849
2023-05-24 19:00:00,0.0,0.0,0.0,0.005116760071362775,0.005079828389984818,0.005051579507175824,0.005031909478215444,0.005021366112150272,0.005012233110940792,0.0050152885230076,0.005027544875638959,0.0050463585439323435,0.00506901979931204,0.005092628996197209,0.005114244981757724,0.00513121134989844,0.005141273383665518,0.0051427287840139745,0.005137146289804431,0.005126353607919878,0.0051122400248073225,0.005096573986180699,0.005078144613315486,0.005054676685998228
2023-05-24 20:00:00,0.0,0.0,0.0,0.0,0.00510575336795938,0.0050777389851637865,0.005058251221236978,0.005046164595517075,0.005037179102807187,0.005040273975052771,0.005052487898071563,0.0050711808709609845,0.005093639794609224,0.0051169630527659535,0.00513821545104193,0.005154760153207293,0.0051643798673951975,0.005165425309799462,0.0051595073655770285,0.0051484915551565915,0.0051342899779210135,0.00511867608511206,0.005100436568421888,0.00507728126301866
2023-05-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.005095780842155879,0.00507644001726268,0.005062340646427177,0.005053398498225,0.005056419971218831,0.00506848018613439,0.005086955388263718,0.005109143568566442,0.005132156142581822,0.005153077347686197,0.005169299108312239,0.005178644487573237,0.005179512743280419,0.005173540112157038,0.005162608295962743,0.005148628749801381,0.005133359143947055,0.005115562814276761,0.005092920356095666
2023-05-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005095010149569628,0.005078580788077927,0.005069581024207107,0.005072445709427881,0.005084288083735605,0.005102505717783124,0.0051244142847740185,0.005147144817321333,0.005167806039552772,0.005183820446018827,0.005193048585361656,0.0051939301920930275,0.0051881151788193735,0.00517748667061275,0.005163940209463659,0.00514920512261003,0.0051320041168708315,0.005109974984467554
2023-05-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005096431054282052,0.0050872879975442245,0.005089938432767579,0.0051015306808840895,0.005119484869492722,0.005141137029393854,0.005163640176409165,0.005184128240496449,0.005200052122744065,0.005209303700027776,0.005210352973763357,0.0052048540494454626,0.005194680412304064,0.005181701429399389,0.005167610869068987,0.005151078787042585,0.005129690692836745
2023-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005491794109821287,0.005492729695057358,0.0055027466521066735,0.005519336610089939,0.00553988371912584,0.005561587586342058,0.005581652306499913,0.0055976487246696596,0.005607651512867493,0.005610348620727165,0.005607525878220266,0.005601066757329689,0.005592699017769296,0.005583889548494616,0.0055727499534706125,0.005556251372960952
2023-05-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00551406816853135,0.005523780344769387,0.005540097912475011,0.005560429063557357,0.0055819977685036635,0.0056020325304181676,0.00561812722910134,0.0056283764752065105,0.005631481223098389,0.005629218122584782,0.005623445397213047,0.0056158503370018435,0.005607854913602939,0.005597499094352417,0.005581685741713836
2023-05-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005549670244493261,0.005565813431706607,0.005586049477497127,0.005607617161025797,0.00562775816913752,0.0056440762220085405,0.005654670274313553,0.005658237516698962,0.005656540623842524,0.005651410591222894,0.005644497426940287,0.005637185733814581,0.005627447511116538,0.005612120841817439
2023-05-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005601835277823434,0.005622107697539663,0.005643816029410901,0.00566420179566858,0.005680864196753589,0.00569189093362504,0.005695959801615443,0.005694817787845089,0.005690269677635153,0.005683933976821497,0.005677167283901125,0.005667875858640977,0.0056528335337361554
2023-05-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056750335100817124,0.005697039377415681,0.005717816350483978,0.005734942517198256,0.005746477764631541,0.005751065266287228,0.005750438076536683,0.005746379515193447,0.005740486032481356,0.00573409860127262,0.005725059495088916,0.005710076567383159
2023-05-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005772285408253882,0.005793604677174104,0.005811308277710779,0.005823410915818233,0.0058285065196329745,0.005828319361815007,0.005824619881894234,0.00581899581183178,0.005812788168576633,0.0058037777618534245,0.005788603876435391
